Column,Value,Count
Unnamed: 0,1046,1
Unnamed: 0,1048,1
Unnamed: 0,1074,1
Unnamed: 0,1073,1
Unnamed: 0,1071,1
Unnamed: 0,1070,1
Unnamed: 0,1069,1
Unnamed: 0,1067,1
Unnamed: 0,1064,1
Unnamed: 0,1063,1
Unnamed: 0,1062,1
Unnamed: 0,1061,1
Unnamed: 0,1060,1
Unnamed: 0,1059,1
Unnamed: 0,1058,1
Unnamed: 0,1055,1
Unnamed: 0,1052,1
Unnamed: 0,1008,1
Unnamed: 0,1007,1
Unnamed: 0,1006,1
Unnamed: 0,979,1
Unnamed: 0,974,1
Unnamed: 0,971,1
Unnamed: 0,970,1
Unnamed: 0,969,1
Unnamed: 0,965,1
Unnamed: 0,960,1
Unnamed: 0,959,1
Unnamed: 0,957,1
Unnamed: 0,955,1
Unnamed: 0,954,1
Unnamed: 0,953,1
Unnamed: 0,952,1
Unnamed: 0,951,1
Unnamed: 0,950,1
Unnamed: 0,949,1
Unnamed: 0,977,1
Unnamed: 0,983,1
Unnamed: 0,1005,1
Unnamed: 0,984,1
Unnamed: 0,1002,1
Unnamed: 0,1001,1
Unnamed: 0,1000,1
Unnamed: 0,998,1
Unnamed: 0,997,1
Unnamed: 0,996,1
Unnamed: 0,995,1
Unnamed: 0,994,1
Unnamed: 0,993,1
Unnamed: 0,992,1
Unnamed: 0,991,1
Unnamed: 0,990,1
Unnamed: 0,989,1
Unnamed: 0,987,1
Unnamed: 0,986,1
Unnamed: 0,824,1
Unnamed: 0,823,1
Unnamed: 0,822,1
Unnamed: 0,640,1
Unnamed: 0,651,1
Unnamed: 0,650,1
Unnamed: 0,649,1
Unnamed: 0,648,1
Unnamed: 0,646,1
Unnamed: 0,645,1
Unnamed: 0,643,1
Unnamed: 0,639,1
Unnamed: 0,696,1
Unnamed: 0,638,1
Unnamed: 0,637,1
Unnamed: 0,636,1
Unnamed: 0,635,1
Unnamed: 0,632,1
Unnamed: 0,631,1
Unnamed: 0,629,1
Unnamed: 0,652,1
Unnamed: 0,653,1
Unnamed: 0,654,1
Unnamed: 0,655,1
Unnamed: 0,691,1
Unnamed: 0,687,1
Unnamed: 0,686,1
Unnamed: 0,681,1
Unnamed: 0,677,1
Unnamed: 0,676,1
Unnamed: 0,674,1
Unnamed: 0,671,1
Unnamed: 0,670,1
Unnamed: 0,668,1
Unnamed: 0,660,1
Unnamed: 0,659,1
Unnamed: 0,658,1
Unnamed: 0,657,1
Unnamed: 0,656,1
Unnamed: 0,626,1
Unnamed: 0,622,1
Unnamed: 0,621,1
Unnamed: 0,582,1
Unnamed: 0,580,1
Unnamed: 0,579,1
Unnamed: 0,578,1
Unnamed: 0,576,1
Unnamed: 0,575,1
Unnamed: 0,574,1
Unnamed: 0,573,1
Unnamed: 0,571,1
Unnamed: 0,570,1
Unnamed: 0,569,1
Unnamed: 0,568,1
Unnamed: 0,567,1
Unnamed: 0,565,1
Unnamed: 0,564,1
Unnamed: 0,563,1
Unnamed: 0,581,1
Unnamed: 0,583,1
Unnamed: 0,620,1
Unnamed: 0,585,1
Unnamed: 0,618,1
Unnamed: 0,617,1
Unnamed: 0,614,1
Unnamed: 0,613,1
Unnamed: 0,611,1
Unnamed: 0,608,1
Unnamed: 0,606,1
Unnamed: 0,605,1
Unnamed: 0,603,1
Unnamed: 0,602,1
Unnamed: 0,598,1
Unnamed: 0,597,1
Unnamed: 0,592,1
Unnamed: 0,591,1
Unnamed: 0,588,1
Unnamed: 0,695,1
Unnamed: 0,698,1
Unnamed: 0,821,1
Unnamed: 0,781,1
Unnamed: 0,792,1
Unnamed: 0,791,1
Unnamed: 0,790,1
Unnamed: 0,788,1
Unnamed: 0,787,1
Unnamed: 0,786,1
Unnamed: 0,782,1
Unnamed: 0,779,1
Unnamed: 0,699,1
Unnamed: 0,777,1
Unnamed: 0,774,1
Unnamed: 0,772,1
Unnamed: 0,771,1
Unnamed: 0,770,1
Unnamed: 0,769,1
Unnamed: 0,768,1
Unnamed: 0,793,1
Unnamed: 0,794,1
Unnamed: 0,796,1
Unnamed: 0,798,1
Unnamed: 0,820,1
Unnamed: 0,817,1
Unnamed: 0,816,1
Unnamed: 0,815,1
Unnamed: 0,814,1
Unnamed: 0,813,1
Unnamed: 0,811,1
Unnamed: 0,809,1
Unnamed: 0,808,1
Unnamed: 0,806,1
Unnamed: 0,805,1
Unnamed: 0,804,1
Unnamed: 0,803,1
Unnamed: 0,802,1
Unnamed: 0,801,1
Unnamed: 0,766,1
Unnamed: 0,764,1
Unnamed: 0,762,1
Unnamed: 0,727,1
Unnamed: 0,725,1
Unnamed: 0,724,1
Unnamed: 0,723,1
Unnamed: 0,722,1
Unnamed: 0,721,1
Unnamed: 0,720,1
Unnamed: 0,718,1
Unnamed: 0,717,1
Unnamed: 0,716,1
Unnamed: 0,714,1
Unnamed: 0,712,1
Unnamed: 0,706,1
Unnamed: 0,705,1
Unnamed: 0,703,1
Unnamed: 0,702,1
Unnamed: 0,726,1
Unnamed: 0,728,1
Unnamed: 0,759,1
Unnamed: 0,731,1
Unnamed: 0,758,1
Unnamed: 0,757,1
Unnamed: 0,756,1
Unnamed: 0,755,1
Unnamed: 0,754,1
Unnamed: 0,752,1
Unnamed: 0,751,1
Unnamed: 0,749,1
Unnamed: 0,748,1
Unnamed: 0,747,1
Unnamed: 0,746,1
Unnamed: 0,744,1
Unnamed: 0,739,1
Unnamed: 0,736,1
Unnamed: 0,735,1
Unnamed: 0,2161,1
No_All,3,1
No_All,1421,1
No_All,1433,1
No_All,1432,1
No_All,1429,1
No_All,1426,1
No_All,1425,1
No_All,1424,1
No_All,1422,1
No_All,1418,1
No_All,1403,1
No_All,1417,1
No_All,1416,1
No_All,1415,1
No_All,1412,1
No_All,1409,1
No_All,1407,1
No_All,1406,1
No_All,1436,1
No_All,1437,1
No_All,1438,1
No_All,1441,1
No_All,1472,1
No_All,1471,1
No_All,1468,1
No_All,1467,1
No_All,1461,1
No_All,1460,1
No_All,1459,1
No_All,1458,1
No_All,1456,1
No_All,1454,1
No_All,1450,1
No_All,1449,1
No_All,1445,1
No_All,1443,1
No_All,1442,1
No_All,1404,1
No_All,1400,1
No_All,1621,1
No_All,1356,1
No_All,1365,1
No_All,1364,1
No_All,1363,1
No_All,1362,1
No_All,1361,1
No_All,1358,1
No_All,1357,1
No_All,1354,1
No_All,1398,1
No_All,1352,1
No_All,1349,1
No_All,1347,1
No_All,1345,1
No_All,1344,1
No_All,1342,1
No_All,1341,1
No_All,1368,1
No_All,1371,1
No_All,1373,1
No_All,1374,1
No_All,1397,1
No_All,1396,1
No_All,1395,1
No_All,1394,1
No_All,1393,1
No_All,1392,1
No_All,1389,1
No_All,1388,1
No_All,1386,1
No_All,1384,1
No_All,1383,1
No_All,1381,1
No_All,1380,1
No_All,1377,1
No_All,1376,1
No_All,1473,1
No_All,1474,1
No_All,1475,1
No_All,1563,1
No_All,1574,1
No_All,1573,1
No_All,1572,1
No_All,1569,1
No_All,1568,1
No_All,1565,1
No_All,1564,1
No_All,1562,1
No_All,1476,1
No_All,1561,1
No_All,1557,1
No_All,1556,1
No_All,1555,1
No_All,1554,1
No_All,1549,1
No_All,1548,1
No_All,1575,1
No_All,1576,1
No_All,1577,1
No_All,1580,1
No_All,1619,1
No_All,1618,1
No_All,1613,1
No_All,1612,1
No_All,1611,1
No_All,1610,1
No_All,1601,1
No_All,1597,1
No_All,1596,1
No_All,1593,1
No_All,1591,1
No_All,1589,1
No_All,1587,1
No_All,1586,1
No_All,1583,1
No_All,1546,1
No_All,1544,1
No_All,1540,1
No_All,1496,1
No_All,1493,1
No_All,1492,1
No_All,1491,1
No_All,1490,1
No_All,1489,1
No_All,1488,1
No_All,1487,1
No_All,1486,1
No_All,1485,1
No_All,1484,1
No_All,1483,1
No_All,1481,1
No_All,1480,1
No_All,1479,1
No_All,1477,1
No_All,1495,1
No_All,1498,1
No_All,1539,1
No_All,1501,1
No_All,1537,1
No_All,1535,1
No_All,1534,1
No_All,1531,1
No_All,1526,1
No_All,1525,1
No_All,1524,1
No_All,1522,1
No_All,1520,1
No_All,1515,1
No_All,1514,1
No_All,1513,1
No_All,1511,1
No_All,1508,1
No_All,1502,1
No_All,1339,1
No_All,1338,1
No_All,1337,1
No_All,1174,1
No_All,1183,1
No_All,1182,1
No_All,1181,1
No_All,1179,1
No_All,1178,1
No_All,1176,1
No_All,1175,1
No_All,1173,1
No_All,1225,1
No_All,1172,1
No_All,1166,1
No_All,1165,1
No_All,1161,1
No_All,1159,1
No_All,1158,1
No_All,1156,1
No_All,1184,1
No_All,1185,1
No_All,1190,1
No_All,1195,1
No_All,1222,1
No_All,1221,1
No_All,1220,1
No_All,1219,1
No_All,1218,1
No_All,1217,1
No_All,1216,1
No_All,1215,1
No_All,1209,1
No_All,1208,1
No_All,1207,1
No_All,1203,1
No_All,1201,1
No_All,1200,1
No_All,1196,1
No_All,1155,1
No_All,1153,1
No_All,1152,1
No_All,1122,1
No_All,1113,1
No_All,1112,1
No_All,1111,1
No_All,1106,1
No_All,1105,1
No_All,1104,1
No_All,1103,1
No_All,1102,1
No_All,1100,1
No_All,1099,1
No_All,1097,1
No_All,1095,1
No_All,1094,1
No_All,1093,1
No_All,1092,1
No_All,1116,1
No_All,1123,1
No_All,1151,1
No_All,1124,1
No_All,1150,1
No_All,1149,1
No_All,1148,1
No_All,1147,1
No_All,1146,1
No_All,1143,1
No_All,1139,1
No_All,1137,1
No_All,1136,1
No_All,1135,1
No_All,1133,1
No_All,1132,1
No_All,1131,1
No_All,1128,1
No_All,1126,1
No_All,1224,1
No_All,1226,1
No_All,1335,1
No_All,1297,1
No_All,1305,1
No_All,1304,1
No_All,1303,1
No_All,1302,1
No_All,1301,1
No_All,1300,1
No_All,1299,1
No_All,1296,1
No_All,1227,1
No_All,1295,1
No_All,1294,1
No_All,1292,1
No_All,1291,1
No_All,1289,1
No_All,1288,1
No_All,1287,1
No_All,1308,1
No_All,1309,1
No_All,1310,1
No_All,1311,1
No_All,1334,1
No_All,1331,1
No_All,1330,1
No_All,1329,1
No_All,1328,1
No_All,1327,1
No_All,1326,1
No_All,1325,1
No_All,1324,1
No_All,1320,1
No_All,1319,1
No_All,1318,1
No_All,1316,1
No_All,1314,1
No_All,1312,1
No_All,1286,1
No_All,1285,1
No_All,1284,1
No_All,1254,1
No_All,1252,1
No_All,1251,1
No_All,1250,1
No_All,1249,1
No_All,1246,1
No_All,1242,1
No_All,1239,1
No_All,1237,1
No_All,1236,1
No_All,1234,1
No_All,1233,1
No_All,1231,1
No_All,1230,1
No_All,1229,1
No_All,1228,1
No_All,1253,1
No_All,1255,1
No_All,1283,1
No_All,1256,1
No_All,1281,1
No_All,1279,1
No_All,1278,1
No_All,1274,1
No_All,1273,1
No_All,1271,1
No_All,1270,1
No_All,1267,1
No_All,1265,1
No_All,1264,1
No_All,1263,1
No_All,1262,1
No_All,1260,1
No_All,1259,1
No_All,1258,1
No_All,1620,1
No_All,1622,1
No_All,1085,1
No_All,2252,1
No_All,2259,1
No_All,2258,1
No_All,2257,1
No_All,2256,1
No_All,2255,1
No_All,2254,1
No_All,2253,1
No_All,2251,1
No_All,2241,1
No_All,2250,1
No_All,2249,1
No_All,2247,1
No_All,2246,1
No_All,2245,1
No_All,2244,1
No_All,2243,1
No_All,2260,1
No_All,2261,1
No_All,2263,1
No_All,2266,1
No_All,2291,1
No_All,2289,1
No_All,2286,1
No_All,2285,1
No_All,2284,1
No_All,2283,1
No_All,2282,1
No_All,2281,1
No_All,2279,1
No_All,2277,1
No_All,2275,1
No_All,2274,1
No_All,2273,1
No_All,2270,1
No_All,2269,1
No_All,2242,1
No_All,2240,1
No_All,1623,1
No_All,2197,1
No_All,2208,1
No_All,2207,1
No_All,2204,1
No_All,2203,1
No_All,2202,1
No_All,2199,1
No_All,2198,1
No_All,2196,1
No_All,2239,1
No_All,2195,1
No_All,2194,1
No_All,2191,1
No_All,2190,1
No_All,2189,1
No_All,2187,1
No_All,2185,1
No_All,2209,1
No_All,2213,1
No_All,2214,1
No_All,2215,1
No_All,2238,1
No_All,2237,1
No_All,2236,1
No_All,2235,1
No_All,2234,1
No_All,2232,1
No_All,2231,1
No_All,2227,1
No_All,2226,1
No_All,2223,1
No_All,2222,1
No_All,2221,1
No_All,2220,1
No_All,2217,1
No_All,2216,1
No_All,2292,1
No_All,2293,1
No_All,2294,1
No_All,2434,1
No_All,2443,1
No_All,2442,1
No_All,2440,1
No_All,2439,1
No_All,2437,1
No_All,2436,1
No_All,2435,1
No_All,2432,1
No_All,2297,1
No_All,2431,1
No_All,2428,1
No_All,2427,1
No_All,2424,1
No_All,2423,1
No_All,2422,1
No_All,2421,1
No_All,2444,1
No_All,2445,1
No_All,2446,1
No_All,2448,1
No_All,2476,1
No_All,2475,1
No_All,2471,1
No_All,2468,1
No_All,2467,1
No_All,2463,1
No_All,2461,1
No_All,2460,1
No_All,2459,1
No_All,2458,1
No_All,2456,1
No_All,2455,1
No_All,2454,1
No_All,2450,1
No_All,2449,1
No_All,2420,1
No_All,2419,1
No_All,2418,1
No_All,2318,1
No_All,2316,1
No_All,2314,1
No_All,2313,1
No_All,2312,1
No_All,2311,1
No_All,2309,1
No_All,2308,1
No_All,2307,1
No_All,2306,1
No_All,2305,1
No_All,2303,1
No_All,2302,1
No_All,2301,1
No_All,2300,1
No_All,2298,1
No_All,2317,1
No_All,2322,1
No_All,2417,1
No_All,2324,1
No_All,2416,1
No_All,2415,1
No_All,2412,1
No_All,2410,1
No_All,2404,1
No_All,2403,1
No_All,2402,1
No_All,2333,1
No_All,2332,1
No_All,2331,1
No_All,2329,1
No_All,2328,1
No_All,2327,1
No_All,2326,1
No_All,2325,1
No_All,2183,1
No_All,2181,1
No_All,2180,1
No_All,1706,1
No_All,1722,1
No_All,1721,1
No_All,1720,1
No_All,1715,1
No_All,1713,1
No_All,1708,1
No_All,1707,1
No_All,1703,1
No_All,1768,1
No_All,1702,1
No_All,1700,1
No_All,1699,1
No_All,1697,1
No_All,1696,1
No_All,1695,1
No_All,1693,1
No_All,1724,1
No_All,1725,1
No_All,1726,1
No_All,1727,1
No_All,1762,1
No_All,1761,1
No_All,1760,1
No_All,1759,1
No_All,1758,1
No_All,1755,1
No_All,1754,1
No_All,1753,1
No_All,1752,1
No_All,1751,1
No_All,1749,1
No_All,1746,1
No_All,1741,1
No_All,1729,1
No_All,1728,1
No_All,1692,1
No_All,1683,1
No_All,1682,1
No_All,1657,1
No_All,1655,1
No_All,1654,1
No_All,1653,1
No_All,1651,1
No_All,1647,1
No_All,1645,1
No_All,1644,1
No_All,1639,1
No_All,1638,1
No_All,1636,1
No_All,1634,1
No_All,1633,1
No_All,1631,1
No_All,1629,1
No_All,1626,1
No_All,1656,1
No_All,1658,1
No_All,1681,1
No_All,1659,1
No_All,1679,1
No_All,1678,1
No_All,1677,1
No_All,1676,1
No_All,1675,1
No_All,1674,1
No_All,1673,1
No_All,1671,1
No_All,1668,1
No_All,1667,1
No_All,1666,1
No_All,1665,1
No_All,1664,1
No_All,1663,1
No_All,1660,1
No_All,1765,1
No_All,1771,1
No_All,2176,1
No_All,1879,1
No_All,2147,1
No_All,2146,1
No_All,2145,1
No_All,1892,1
No_All,1890,1
No_All,1889,1
No_All,1885,1
No_All,1878,1
No_All,1772,1
No_All,1875,1
No_All,1874,1
No_All,1873,1
No_All,1872,1
No_All,1865,1
No_All,1862,1
No_All,1859,1
No_All,2148,1
No_All,2150,1
No_All,2153,1
No_All,2154,1
No_All,2175,1
No_All,2174,1
No_All,2173,1
No_All,2172,1
No_All,2169,1
No_All,2166,1
No_All,2165,1
No_All,2164,1
No_All,2162,1
No_All,2160,1
No_All,2159,1
No_All,2158,1
No_All,2157,1
No_All,2156,1
No_All,2155,1
No_All,1858,1
No_All,1857,1
No_All,1856,1
No_All,1823,1
No_All,1820,1
No_All,1812,1
No_All,1806,1
No_All,1805,1
No_All,1804,1
No_All,1801,1
No_All,1797,1
No_All,1794,1
No_All,1793,1
No_All,1790,1
No_All,1789,1
No_All,1778,1
No_All,1776,1
No_All,1775,1
No_All,1773,1
No_All,1821,1
No_All,1824,1
No_All,1855,1
No_All,1825,1
No_All,1852,1
No_All,1851,1
No_All,1850,1
No_All,1848,1
No_All,1842,1
No_All,1840,1
No_All,1839,1
No_All,1838,1
No_All,1833,1
No_All,1832,1
No_All,1831,1
No_All,1829,1
No_All,1828,1
No_All,1827,1
No_All,1826,1
No_All,1091,1
No_All,1080,1
No_All,4,1
No_All,377,1
No_All,384,1
No_All,383,1
No_All,382,1
No_All,381,1
No_All,380,1
No_All,379,1
No_All,378,1
No_All,376,1
No_All,358,1
No_All,374,1
No_All,373,1
No_All,372,1
No_All,371,1
No_All,370,1
No_All,368,1
No_All,367,1
No_All,385,1
No_All,386,1
No_All,387,1
No_All,388,1
No_All,415,1
No_All,414,1
No_All,412,1
No_All,410,1
No_All,409,1
No_All,402,1
No_All,401,1
No_All,397,1
No_All,396,1
No_All,395,1
No_All,394,1
No_All,393,1
No_All,392,1
No_All,390,1
No_All,389,1
No_All,359,1
No_All,357,1
No_All,560,1
No_All,293,1
No_All,306,1
No_All,305,1
No_All,302,1
No_All,300,1
No_All,299,1
No_All,298,1
No_All,296,1
No_All,292,1
No_All,355,1
No_All,291,1
No_All,289,1
No_All,280,1
No_All,279,1
No_All,278,1
No_All,273,1
No_All,272,1
No_All,307,1
No_All,311,1
No_All,315,1
No_All,316,1
No_All,354,1
No_All,353,1
No_All,349,1
No_All,344,1
No_All,341,1
No_All,338,1
No_All,334,1
No_All,333,1
No_All,332,1
No_All,330,1
No_All,329,1
No_All,328,1
No_All,325,1
No_All,324,1
No_All,318,1
No_All,416,1
No_All,417,1
No_All,418,1
No_All,514,1
No_All,528,1
No_All,527,1
No_All,525,1
No_All,522,1
No_All,519,1
No_All,518,1
No_All,515,1
No_All,513,1
No_All,422,1
No_All,511,1
No_All,510,1
No_All,509,1
No_All,507,1
No_All,505,1
No_All,504,1
No_All,500,1
No_All,529,1
No_All,531,1
No_All,532,1
No_All,533,1
No_All,557,1
No_All,556,1
No_All,555,1
No_All,554,1
No_All,553,1
No_All,548,1
No_All,547,1
No_All,546,1
No_All,544,1
No_All,543,1
No_All,542,1
No_All,541,1
No_All,540,1
No_All,539,1
No_All,538,1
No_All,498,1
No_All,497,1
No_All,495,1
No_All,460,1
No_All,456,1
No_All,454,1
No_All,452,1
No_All,451,1
No_All,450,1
No_All,449,1
No_All,438,1
No_All,435,1
No_All,434,1
No_All,431,1
No_All,428,1
No_All,427,1
No_All,426,1
No_All,425,1
No_All,424,1
No_All,459,1
No_All,464,1
No_All,491,1
No_All,467,1
No_All,490,1
No_All,488,1
No_All,487,1
No_All,486,1
No_All,483,1
No_All,481,1
No_All,479,1
No_All,478,1
No_All,477,1
No_All,475,1
No_All,474,1
No_All,473,1
No_All,472,1
No_All,469,1
No_All,468,1
No_All,270,1
No_All,269,1
No_All,268,1
No_All,87,1
No_All,95,1
No_All,93,1
No_All,92,1
No_All,91,1
No_All,90,1
No_All,89,1
No_All,88,1
No_All,86,1
No_All,132,1
No_All,85,1
No_All,84,1
No_All,83,1
No_All,82,1
No_All,81,1
No_All,78,1
No_All,77,1
No_All,96,1
No_All,99,1
No_All,100,1
No_All,101,1
No_All,129,1
No_All,128,1
No_All,127,1
No_All,123,1
No_All,122,1
No_All,121,1
No_All,120,1
No_All,118,1
No_All,113,1
No_All,109,1
No_All,107,1
No_All,106,1
No_All,105,1
No_All,103,1
No_All,102,1
No_All,76,1
No_All,75,1
No_All,73,1
No_All,40,1
No_All,33,1
No_All,31,1
No_All,30,1
No_All,28,1
No_All,27,1
No_All,26,1
No_All,24,1
No_All,23,1
No_All,22,1
No_All,15,1
No_All,14,1
No_All,12,1
No_All,9,1
No_All,8,1
No_All,5,1
No_All,37,1
No_All,41,1
No_All,68,1
No_All,43,1
No_All,67,1
No_All,66,1
No_All,65,1
No_All,60,1
No_All,59,1
No_All,58,1
No_All,55,1
No_All,54,1
No_All,53,1
No_All,52,1
No_All,50,1
No_All,49,1
No_All,46,1
No_All,45,1
No_All,44,1
No_All,131,1
No_All,133,1
No_All,266,1
No_All,217,1
No_All,235,1
No_All,228,1
No_All,227,1
No_All,223,1
No_All,222,1
No_All,219,1
No_All,218,1
No_All,216,1
No_All,134,1
No_All,214,1
No_All,208,1
No_All,207,1
No_All,203,1
No_All,202,1
No_All,201,1
No_All,199,1
No_All,239,1
No_All,240,1
No_All,242,1
No_All,243,1
No_All,265,1
No_All,263,1
No_All,262,1
No_All,261,1
No_All,260,1
No_All,259,1
No_All,256,1
No_All,255,1
No_All,254,1
No_All,251,1
No_All,250,1
No_All,248,1
No_All,247,1
No_All,246,1
No_All,244,1
No_All,198,1
No_All,197,1
No_All,194,1
No_All,166,1
No_All,159,1
No_All,158,1
No_All,156,1
No_All,155,1
No_All,154,1
No_All,152,1
No_All,150,1
No_All,145,1
No_All,144,1
No_All,143,1
No_All,142,1
No_All,139,1
No_All,137,1
No_All,136,1
No_All,135,1
No_All,161,1
No_All,168,1
No_All,193,1
No_All,169,1
No_All,190,1
No_All,189,1
No_All,188,1
No_All,187,1
No_All,186,1
No_All,185,1
No_All,181,1
No_All,178,1
No_All,177,1
No_All,176,1
No_All,175,1
No_All,173,1
No_All,172,1
No_All,171,1
No_All,170,1
No_All,558,1
No_All,561,1
No_All,1078,1
No_All,908,1
No_All,918,1
No_All,915,1
No_All,914,1
No_All,912,1
No_All,911,1
No_All,910,1
No_All,909,1
No_All,907,1
No_All,893,1
No_All,906,1
No_All,905,1
No_All,904,1
No_All,903,1
No_All,902,1
No_All,901,1
No_All,895,1
No_All,919,1
No_All,920,1
No_All,922,1
No_All,923,1
No_All,941,1
No_All,940,1
No_All,938,1
No_All,936,1
No_All,935,1
No_All,934,1
No_All,933,1
No_All,932,1
No_All,931,1
No_All,930,1
No_All,928,1
No_All,927,1
No_All,926,1
No_All,925,1
No_All,924,1
No_All,894,1
No_All,887,1
No_All,563,1
No_All,844,1
No_All,858,1
No_All,857,1
No_All,855,1
No_All,854,1
No_All,852,1
No_All,846,1
No_All,845,1
No_All,841,1
No_All,883,1
No_All,836,1
No_All,833,1
No_All,831,1
No_All,830,1
No_All,829,1
No_All,828,1
No_All,827,1
No_All,859,1
No_All,861,1
No_All,862,1
No_All,863,1
No_All,882,1
No_All,881,1
No_All,878,1
No_All,877,1
No_All,875,1
No_All,874,1
No_All,873,1
No_All,872,1
No_All,871,1
No_All,870,1
No_All,868,1
No_All,867,1
No_All,866,1
No_All,865,1
No_All,864,1
No_All,942,1
No_All,946,1
No_All,948,1
No_All,1020,1
No_All,1039,1
No_All,1038,1
No_All,1037,1
No_All,1035,1
No_All,1034,1
No_All,1025,1
No_All,1024,1
No_All,1018,1
No_All,949,1
No_All,1017,1
No_All,1015,1
No_All,1014,1
No_All,1013,1
No_All,1012,1
No_All,1011,1
No_All,1010,1
No_All,1043,1
No_All,1044,1
No_All,1047,1
No_All,1049,1
No_All,1075,1
No_All,1074,1
No_All,1072,1
No_All,1071,1
No_All,1070,1
No_All,1068,1
No_All,1065,1
No_All,1064,1
No_All,1063,1
No_All,1062,1
No_All,1061,1
No_All,1060,1
No_All,1059,1
No_All,1056,1
No_All,1053,1
No_All,1009,1
No_All,1008,1
No_All,1007,1
No_All,980,1
No_All,975,1
No_All,972,1
No_All,971,1
No_All,970,1
No_All,966,1
No_All,961,1
No_All,960,1
No_All,958,1
No_All,956,1
No_All,955,1
No_All,954,1
No_All,953,1
No_All,952,1
No_All,951,1
No_All,950,1
No_All,978,1
No_All,984,1
No_All,1006,1
No_All,985,1
No_All,1003,1
No_All,1002,1
No_All,1001,1
No_All,999,1
No_All,998,1
No_All,997,1
No_All,996,1
No_All,995,1
No_All,994,1
No_All,993,1
No_All,992,1
No_All,991,1
No_All,990,1
No_All,988,1
No_All,987,1
No_All,825,1
No_All,824,1
No_All,823,1
No_All,641,1
No_All,652,1
No_All,651,1
No_All,650,1
No_All,649,1
No_All,647,1
No_All,646,1
No_All,644,1
No_All,640,1
No_All,697,1
No_All,639,1
No_All,638,1
No_All,637,1
No_All,636,1
No_All,633,1
No_All,632,1
No_All,630,1
No_All,653,1
No_All,654,1
No_All,655,1
No_All,656,1
No_All,692,1
No_All,688,1
No_All,687,1
No_All,682,1
No_All,678,1
No_All,677,1
No_All,675,1
No_All,672,1
No_All,671,1
No_All,669,1
No_All,661,1
No_All,660,1
No_All,659,1
No_All,658,1
No_All,657,1
No_All,627,1
No_All,623,1
No_All,622,1
No_All,583,1
No_All,581,1
No_All,580,1
No_All,579,1
No_All,577,1
No_All,576,1
No_All,575,1
No_All,574,1
No_All,572,1
No_All,571,1
No_All,570,1
No_All,569,1
No_All,568,1
No_All,566,1
No_All,565,1
No_All,564,1
No_All,582,1
No_All,584,1
No_All,621,1
No_All,586,1
No_All,619,1
No_All,618,1
No_All,615,1
No_All,614,1
No_All,612,1
No_All,609,1
No_All,607,1
No_All,606,1
No_All,604,1
No_All,603,1
No_All,599,1
No_All,598,1
No_All,593,1
No_All,592,1
No_All,589,1
No_All,696,1
No_All,699,1
No_All,822,1
No_All,782,1
No_All,793,1
No_All,792,1
No_All,791,1
No_All,789,1
No_All,788,1
No_All,787,1
No_All,783,1
No_All,780,1
No_All,700,1
No_All,778,1
No_All,775,1
No_All,773,1
No_All,772,1
No_All,771,1
No_All,770,1
No_All,769,1
No_All,794,1
No_All,795,1
No_All,797,1
No_All,799,1
No_All,821,1
No_All,818,1
No_All,817,1
No_All,816,1
No_All,815,1
No_All,814,1
No_All,812,1
No_All,810,1
No_All,809,1
No_All,807,1
No_All,806,1
No_All,805,1
No_All,804,1
No_All,803,1
No_All,802,1
No_All,767,1
No_All,765,1
No_All,763,1
No_All,728,1
No_All,726,1
No_All,725,1
No_All,724,1
No_All,723,1
No_All,722,1
No_All,721,1
No_All,719,1
No_All,718,1
No_All,717,1
No_All,715,1
No_All,713,1
No_All,707,1
No_All,706,1
No_All,704,1
No_All,703,1
No_All,727,1
No_All,729,1
No_All,760,1
No_All,732,1
No_All,759,1
No_All,758,1
No_All,757,1
No_All,756,1
No_All,755,1
No_All,753,1
No_All,752,1
No_All,750,1
No_All,749,1
No_All,748,1
No_All,747,1
No_All,745,1
No_All,740,1
No_All,737,1
No_All,736,1
No_All,2480,1
CGC,tokyo,1057
CGC,wakamatsu,131
CGC,itabashi,47
date,2019-07-10,28
date,2022-05-11,26
date,2022-06-15,26
date,2019-02-13,25
date,2018-07-11,25
date,2019-09-11,25
date,2018-04-11,24
date,2018-06-13,24
date,2021-07-14,24
date,2020-07-08,23
date,2020-02-12,23
date,2019-06-12,22
date,2023-03-08,21
date,2022-10-12,21
date,2022-07-13,20
date,2020-09-09,20
date,2024-03-13,20
date,2022-09-07,19
date,2018-09-11,19
date,2021-04-14,19
date,2022-01-12,19
date,2023-06-14,18
date,2021-09-08,18
date,2023-07-12,18
date,2022-12-14,18
date,2020-08-12,18
date,2020-12-16,18
date,2021-11-10,18
date,2021-12-08,17
date,2021-08-11,17
date,2016-10-12,17
date,2019-12-11,17
date,2019-11-13,17
date,2020-11-11,16
date,2018-03-14,16
date,2019-03-13,16
date,2019-04-10,16
date,2022-04-13,16
date,2023-11-08,15
date,2019-08-06,15
date,2021-10-13,15
date,2018-05-09,15
date,2020-10-14,15
date,2023-08-09,14
date,2019-01-16,14
date,2024-01-10,13
date,2018-12-12,13
date,2018-10-10,13
date,2023-05-10,12
date,2018-11-14,11
date,2022-11-09,11
date,2018-08-07,11
date,2019-05-08,11
date,2019-10-09,11
date,2023-02-08,11
date,2023-01-11,10
date,2023-12-13,10
date,2024-02-14,10
date,2023-04-12,9
